,epoch,loss,accuracy,precision,recall,F1
79,790,0.14708079397678375,0.9531875252723694,0.7697026133537292,0.7409499287605286,0.7550526261329651
80,800,0.10111875832080841,0.9701250195503235,0.8609076738357544,0.8206851482391357,0.8403153419494629
81,810,0.156286358833313,0.9578437209129333,0.8762990236282349,0.6408239603042603,0.7402872443199158
82,820,0.1279277354478836,0.960281252861023,0.8081441521644592,0.7522473931312561,0.7791945934295654
83,830,0.1310303658246994,0.9618499875068665,0.8407490253448486,0.7286567091941833,0.7806998491287231
84,840,0.16310957074165344,0.9561562538146973,0.8666666746139526,0.6184166073799133,0.7217926383018494
85,850,0.14334329962730408,0.9520562291145325,0.7338762283325195,0.7585347890853882,0.7460018396377563
86,860,0.15336571633815765,0.9595375061035156,0.8631613850593567,0.6855760812759399,0.7641873359680176
87,870,0.14551882445812225,0.953906238079071,0.760229766368866,0.7629380226135254,0.7615814805030823
88,880,0.12739399075508118,0.962975025177002,0.872016966342926,0.699216902256012,0.7761148810386658
89,890,0.15684112906455994,0.958050012588501,0.8417174220085144,0.7084361910820007,0.7693471312522888
90,900,0.12524279952049255,0.9624750018119812,0.8294837474822998,0.7584243416786194,0.7923641204833984
91,910,0.1399158537387848,0.959668755531311,0.8534386157989502,0.7185696363449097,0.7802186608314514
92,920,0.12860645353794098,0.9613249897956848,0.8380021452903748,0.7272909283638,0.7787313461303711
93,930,0.1298770010471344,0.9595187306404114,0.8102656006813049,0.6914360523223877,0.7461493611335754
94,940,0.1487434208393097,0.95660001039505,0.8256075382232666,0.7148420214653015,0.766242504119873
95,950,0.12801489233970642,0.9582062363624573,0.7579618096351624,0.8359757661819458,0.7950596213340759
96,960,0.13363833725452423,0.9612062573432922,0.8480461835861206,0.7143999338150024,0.7755072712898254
97,970,0.13631820678710938,0.9602562785148621,0.8226404190063477,0.7368770241737366,0.777400553226471
98,980,0.1634419858455658,0.9552000164985657,0.845831036567688,0.6286101937294006,0.7212195992469788
99,990,0.29434680938720703,0.8843687772750854,0.4447898864746094,0.8526425957679749,0.5846112370491028
